id,applicant_id,challenge_one_score,challenge_two_score,challenge_three_score,submitted_at
4625,20989,3,3,3,2020-05-11T15:14:29
4626,21853,0,0,0,2020-05-11T15:22:47
4627,21850,1,1,1,2020-05-11T16:59:50
4628,20005,3,3,3,2020-05-11T18:34:59
4629,21852,3,3,3,2020-05-11T19:00:48
4630,21851,3,3,3,2020-05-12T03:51:47
4631,21850,3,3,3,2020-05-12T13:02:50
4632,21849,0,0,0,2020-05-12T14:47:44
4633,21848,3,3,3,2020-05-12T15:38:16
4634,21847,3,3,3,2020-05-12T18:29:32
4635,20978,3,3,3,2020-05-12T18:47:22
4636,21846,1,1,1,2020-05-12T21:38:42
4637,20988,0,3,3,2020-05-13T01:58:20
4638,20988,3,3,3,2020-05-13T02:31:02
4639,21845,3,3,3,2020-05-13T03:51:26
4640,21016,3,3,3,2020-05-13T10:17:19
4641,21844,3,3,3,2020-05-13T13:15:18
4642,21817,1,0,0,2020-05-13T17:02:45
4643,21843,3,3,3,2020-05-13T18:51:16
4644,21022,3,3,3,2020-05-13T20:10:43
4645,21842,1,1,1,2020-05-14T00:17:58
4646,21841,0,3,3,2020-05-14T02:45:22
4647,21840,3,3,0,2020-05-14T08:06:06
4648,21839,3,3,3,2020-05-14T10:46:26
4649,21838,1,1,0,2020-05-14T16:44:12
4650,21837,3,3,3,2020-05-14T21:09:13
4651,20976,3,3,3,2020-05-15T03:55:59
4652,21836,3,1,3,2020-05-15T09:37:06
4653,21836,3,3,3,2020-05-15T09:52:24
4654,21835,3,3,1,2020-05-15T10:18:12
4655,21835,3,3,3,2020-05-15T10:22:37
4656,21834,3,3,3,2020-05-15T12:23:21
4657,21833,1,1,0,2020-05-15T13:44:06
4658,21832,1,1,1,2020-05-15T15:07:59
4659,21831,3,3,3,2020-05-15T17:51:23
4660,21830,1,1,0,2020-05-15T22:28:53
4661,21820,0,0,1,2020-05-16T00:09:58
4662,21829,3,3,1,2020-05-16T00:51:06
4663,21829,3,3,3,2020-05-16T01:06:37
4664,21001,3,3,3,2020-05-16T12:45:01
4665,21828,3,3,3,2020-05-16T22:05:57
4666,20969,3,3,3,2020-05-16T23:57:58
4667,21820,1,3,1,2020-05-17T02:37:41
4668,20979,3,3,3,2020-05-17T02:47:38
4669,21040,3,3,3,2020-05-17T06:47:25
4670,21827,3,0,0,2020-05-17T08:40:12
4671,21826,3,3,1,2020-05-17T11:03:09
4672,21021,3,3,3,2020-05-17T15:59:59
4673,20971,3,3,3,2020-05-17T16:36:56
4674,21825,0,0,0,2020-05-17T22:22:10
4675,21824,3,3,3,2020-05-18T11:40:14
4676,21823,3,3,3,2020-05-18T12:26:25
4677,20987,3,3,3,2020-05-18T13:01:16
4678,21822,3,3,3,2020-05-18T16:57:27
4679,21821,3,3,3,2020-05-18T19:40:33
4680,21820,3,3,3,2020-05-19T01:03:39
4681,21819,3,3,3,2020-05-19T01:55:19
4682,21004,3,3,3,2020-05-19T12:19:25
4683,21818,1,0,0,2020-05-19T13:47:47
4684,21817,3,3,3,2020-05-19T15:09:25
4685,21816,3,3,3,2020-05-19T20:25:36
4686,21030,3,3,3,2020-05-19T23:55:31
4687,21815,3,3,3,2020-05-20T03:09:39
4688,21814,3,3,0,2020-05-20T08:58:56
4689,21814,3,3,3,2020-05-20T09:23:44
4690,21789,0,0,0,2020-05-20T11:10:58
4691,21022,3,3,3,2020-05-20T11:34:58
4692,21813,0,0,0,2020-05-20T12:24:03
4693,20966,3,3,3,2020-05-20T12:50:06
4694,21809,3,3,3,2020-05-20T16:00:12
4695,21017,3,3,3,2020-05-21T10:06:30
4696,20967,3,3,3,2020-05-21T11:21:19
4697,21812,3,3,3,2020-05-21T15:53:28
4698,21811,3,3,0,2020-05-21T18:25:57
4699,21810,3,3,3,2020-05-21T18:32:41
4700,21800,1,1,3,2020-05-21T20:26:46
4701,21809,3,3,3,2020-05-21T21:29:50
4702,21808,3,3,3,2020-05-21T21:52:54
4703,21807,3,1,0,2020-05-21T22:32:50
4704,21807,3,3,3,2020-05-21T22:49:36
4705,20986,3,3,3,2020-05-21T23:02:50
4706,20981,3,3,3,2020-05-22T00:07:10
4707,21806,3,3,0,2020-05-22T00:11:51
4708,21806,3,3,3,2020-05-22T00:18:02
4709,21805,1,3,3,2020-05-22T02:10:54
4710,21805,3,3,3,2020-05-22T03:19:09
4711,21804,3,3,3,2020-05-22T05:30:54
4712,20973,3,3,3,2020-05-22T12:32:50
4713,20985,3,3,3,2020-05-22T14:30:06
4714,21803,3,3,3,2020-05-22T14:49:53
4715,21797,3,3,1,2020-05-22T16:03:55
4716,21802,3,3,3,2020-05-22T16:16:08
4717,21801,3,3,3,2020-05-22T18:23:27
4718,20982,3,3,3,2020-05-22T22:56:37
4719,21800,1,1,3,2020-05-22T23:50:36
4720,20984,3,3,3,2020-05-23T03:27:32
4721,21799,1,0,0,2020-05-23T03:39:42
4722,21798,0,0,0,2020-05-23T04:42:45
4723,21797,3,3,3,2020-05-23T05:16:59
4724,21796,3,0,0,2020-05-23T08:56:18
4725,20983,3,3,3,2020-05-23T09:22:25
4726,21795,3,1,3,2020-05-23T11:19:17
4727,21795,3,3,3,2020-05-23T11:51:54
4728,20980,3,0,0,2020-05-23T13:54:20
4729,21794,3,3,3,2020-05-23T22:54:49
4730,21793,3,3,3,2020-05-24T00:30:09
4731,21792,1,0,0,2020-05-24T03:50:25
4732,21791,3,3,3,2020-05-24T04:40:51
4733,20980,3,3,3,2020-05-24T14:36:37
4734,21790,3,3,3,2020-05-24T17:03:10
4735,21789,3,3,3,2020-05-24T17:45:23
4736,21788,3,3,3,2020-05-24T18:53:18
4737,20974,3,3,3,2020-05-24T22:00:46
4738,21787,3,3,1,2020-05-24T23:39:30
4739,21786,3,3,3,2020-05-25T02:40:20
4740,21467,3,3,3,2020-05-25T03:38:30
4741,21785,3,3,3,2020-05-25T04:03:02
4742,21784,3,3,3,2020-05-25T09:19:20
4743,20962,3,3,3,2020-05-25T09:28:23
1,20000,3,3,3,2020-05-25T10:11:54.705
4744,76328,3,3,3,2020-05-25T22:09:10.505
4745,76324,3,1,3,2020-05-25T22:09:14.706
4746,76324,3,3,3,2020-05-25T22:12:20.028
4747,20620,3,3,3,2020-05-25T22:13:08.155
4748,76329,3,3,3,2020-05-25T22:32:36.776
4749,25403,1,1,0,2020-05-25T23:36:32.893
4750,25403,3,3,3,2020-05-25T23:37:12.799
4751,76330,3,3,3,2020-05-25T23:47:53.047
4752,76331,3,3,3,2020-05-26T00:05:54.191
4753,23619,3,3,3,2020-05-26T09:18:35.046
4754,76336,0,0,0,2020-05-26T13:33:28.823
4755,39004,3,3,1,2020-05-26T14:43:50.09
4756,39004,3,3,3,2020-05-26T14:44:36.926
4757,38925,3,3,3,2020-05-26T15:30:34.169
4758,40576,3,3,3,2020-05-26T15:32:42.429
4759,39766,3,0,0,2020-05-26T19:05:23.923
4760,38023,1,1,1,2020-05-26T19:27:42.634
4761,38023,1,1,1,2020-05-26T19:29:32.956
4762,38023,3,3,3,2020-05-26T19:30:34.642
4763,76430,3,3,3,2020-05-26T22:23:52.741
4764,76457,3,3,3,2020-05-27T00:44:44.786
4765,76453,3,3,3,2020-05-27T01:22:41.302
4766,38492,3,3,3,2020-05-27T06:04:51.657
4767,37875,3,3,3,2020-05-27T13:22:40.64
4768,39365,3,3,3,2020-05-27T16:05:15.547
4769,39766,3,3,3,2020-05-27T17:11:41.404
4770,21841,3,3,3,2020-05-27T18:15:02.127
4771,37901,3,3,3,2020-05-27T18:35:45.771
4772,24072,0,1,1,2020-05-27T22:48:59.984
4773,38115,3,3,3,2020-05-28T01:07:20.313
4774,76645,0,0,0,2020-05-28T03:45:38.982
4775,38442,3,3,3,2020-05-28T04:06:49.738
4776,24623,3,3,3,2020-05-28T05:24:09.597
4777,23619,3,1,1,2020-05-28T09:25:10.206
4778,23619,3,3,1,2020-05-28T09:26:32.993
4779,23619,3,3,3,2020-05-28T09:27:55.111
4780,38278,3,3,3,2020-05-28T11:17:56.006
4781,76881,3,3,3,2020-05-28T21:46:51.139
4782,77289,3,3,3,2020-05-29T05:31:45.923
4783,22254,3,3,3,2020-05-29T06:25:42.464
4784,77353,0,0,0,2020-05-29T07:23:09.394
4785,77363,1,1,1,2020-05-29T09:05:44.313
4786,77363,3,3,3,2020-05-29T09:07:22.924
4787,42666,3,3,3,2020-05-29T11:43:49.617
4788,77392,0,1,1,2020-05-29T13:48:57.687
4789,77524,3,3,3,2020-05-29T15:37:31.635
4790,35301,0,0,0,2020-05-29T16:23:55.596
4791,77539,0,0,0,2020-05-29T17:25:01.529
4792,77539,0,0,0,2020-05-29T17:35:36.141
4793,77692,0,0,0,2020-05-29T22:01:56.502
4794,77692,1,1,1,2020-05-29T22:02:33.532
4795,77169,3,3,0,2020-05-29T23:24:30.244
4796,77169,3,3,3,2020-05-29T23:27:14.901
4797,39697,3,3,3,2020-05-29T23:30:03.906
4798,77727,3,3,3,2020-05-30T01:12:03.865
4799,77383,3,3,3,2020-05-30T03:09:28.055
4800,38756,3,1,1,2020-05-30T07:39:11.243
4801,38756,3,3,3,2020-05-30T08:20:57.002
4802,24708,1,1,1,2020-05-30T11:50:41.181
4803,24708,3,3,3,2020-05-30T11:52:33.657
4804,39980,3,3,3,2020-05-30T12:59:44.557
4805,76560,3,3,3,2020-05-30T21:11:47.752
4806,37949,3,3,3,2020-05-30T23:04:40.503
4807,65691,1,3,3,2020-05-31T00:24:46.44
4808,77236,3,3,3,2020-05-31T01:19:36.178
4809,65691,3,3,3,2020-05-31T01:22:54.206
4810,77231,0,1,0,2020-05-31T01:59:45.855
4811,78086,1,0,0,2020-05-31T07:28:01.51
4812,77389,3,3,3,2020-05-31T08:51:32.461
4813,25690,3,3,1,2020-05-31T09:15:12.107
4814,78041,3,3,3,2020-05-31T09:28:46.075
4815,25690,3,3,3,2020-05-31T09:42:37.223
4816,38080,3,3,1,2020-05-31T11:45:38.324
4817,38080,3,3,3,2020-05-31T15:41:27.554
4818,77261,3,3,3,2020-05-31T18:28:10.566
4819,78186,1,0,0,2020-05-31T20:38:22.042
4820,76377,1,1,0,2020-06-01T02:31:40.801
4821,77839,0,0,0,2020-06-01T10:02:31.063
4822,24726,3,3,3,2020-06-01T12:43:28.614
4823,78877,3,3,3,2020-06-01T18:35:03.566
4824,78931,1,0,0,2020-06-01T19:52:48.848
4825,78931,3,3,3,2020-06-01T19:54:44.117
4826,42821,3,0,0,2020-06-01T20:12:58.92
4827,42821,3,0,0,2020-06-01T20:14:09.217
4828,78824,3,3,3,2020-06-01T23:40:22.43
4829,79052,0,0,0,2020-06-02T01:10:41.55
4830,77743,3,3,3,2020-06-02T02:05:42.115
4831,79106,0,1,1,2020-06-02T05:11:31.695
4832,79106,0,0,0,2020-06-02T05:12:45.876
4833,79166,3,3,3,2020-06-02T09:35:29.61
4834,76416,3,3,3,2020-06-02T13:30:03.359
4835,56776,3,3,3,2020-06-02T14:27:54.877
4836,78081,1,3,3,2020-06-02T14:43:55.136
4837,38755,1,3,3,2020-06-02T15:03:42.081
4838,39481,3,1,0,2020-06-02T15:48:54.163
4839,38060,0,0,0,2020-06-02T16:23:12.16
4840,76357,3,3,3,2020-06-02T16:59:05.366
4841,79391,3,3,3,2020-06-02T18:48:16.634
4842,78081,1,3,3,2020-06-03T03:41:44.15
4843,24645,3,3,3,2020-06-03T09:25:36.738
4844,24645,3,3,3,2020-06-03T09:29:19.033
4845,79631,0,0,0,2020-06-03T09:54:59.845
4846,78081,1,3,3,2020-06-03T11:27:26.649
4847,78081,1,3,3,2020-06-03T11:27:27.113
4848,78081,3,3,3,2020-06-03T11:55:22.27
4849,78081,3,3,3,2020-06-03T11:55:24.178
4850,78081,3,3,3,2020-06-03T11:55:25.143
4851,78081,3,3,3,2020-06-03T11:55:26.435
4852,79701,3,3,1,2020-06-03T12:14:21.757
4853,79701,3,3,3,2020-06-03T12:16:50.999
4854,38755,3,3,3,2020-06-03T13:27:10.46
4855,79699,0,0,0,2020-06-03T13:28:24.29
4856,49261,0,0,0,2020-06-03T13:40:59.662
4857,49261,3,3,3,2020-06-03T15:05:30.185
4858,39861,3,3,3,2020-06-03T16:08:56.325
4859,79778,3,3,3,2020-06-03T16:13:35.197
4860,79763,3,3,3,2020-06-03T16:31:30.218
4861,37939,3,1,1,2020-06-03T18:21:25.366
4862,79917,3,3,3,2020-06-03T22:19:35.16
4863,79839,3,3,3,2020-06-03T22:19:39.587
4864,77332,3,3,0,2020-06-04T01:27:55.429
4865,77332,3,3,3,2020-06-04T03:31:32.585
4866,29532,3,3,3,2020-06-04T05:06:25.911
4867,22940,3,3,3,2020-06-04T09:00:05.058
4868,80129,0,1,1,2020-06-04T10:54:18.047
4869,25249,0,0,0,2020-06-04T12:15:31.84
4870,80198,3,3,3,2020-06-04T13:25:57.913
4871,79789,3,3,3,2020-06-04T13:29:39.128
4872,25664,3,3,3,2020-06-04T14:25:34.262
4873,79397,3,3,3,2020-06-04T14:44:30.377
4874,80226,0,0,0,2020-06-04T14:45:47.142
4875,80226,0,0,0,2020-06-04T14:48:27.28
4876,80162,3,3,3,2020-06-04T17:59:33.032
4877,80339,3,3,3,2020-06-04T19:08:49.919
4878,78431,3,3,3,2020-06-04T22:58:56.703
4879,38032,1,1,0,2020-06-04T23:36:06.021
4880,38032,1,1,0,2020-06-04T23:38:00.553
4881,53185,3,1,1,2020-06-05T06:18:05.193
4882,80547,1,1,1,2020-06-05T08:46:15.443
4883,80547,1,3,1,2020-06-05T08:47:09.431
4884,80339,3,3,3,2020-06-05T11:23:20.269
4885,38032,1,1,1,2020-06-05T16:40:47.11
4886,38032,1,1,1,2020-06-05T16:40:47.418
4887,80722,1,1,1,2020-06-05T19:11:33.889
4888,80722,0,0,0,2020-06-05T19:15:26.209
4889,80772,3,3,3,2020-06-05T19:57:33.694
4890,40138,3,3,3,2020-06-05T21:19:52.967
4891,38402,1,1,1,2020-06-05T21:42:36.05
4892,38402,3,3,3,2020-06-05T21:44:24.601
4893,23779,3,3,3,2020-06-05T22:57:53.738
4894,38641,3,3,3,2020-06-05T23:18:19.261
4895,55806,3,3,3,2020-06-06T11:07:27.219
4896,53185,3,3,1,2020-06-06T11:18:44.477
4897,78380,3,3,3,2020-06-06T16:22:47.865
4898,81101,0,0,0,2020-06-06T16:24:49.541
4899,38032,3,3,3,2020-06-06T17:50:40.687
4900,38032,3,3,3,2020-06-06T17:50:42.359
4901,38032,3,3,3,2020-06-06T17:50:42.923
4902,38032,3,3,3,2020-06-06T17:50:43.615
4903,76849,3,1,3,2020-06-06T19:27:17.881
4904,39423,3,3,3,2020-06-06T19:29:16.599
4905,80983,3,3,3,2020-06-06T20:42:28.757
4906,76377,3,3,3,2020-06-06T21:52:11.564
4907,38032,3,3,3,2020-06-07T00:43:58.116
4908,38032,3,3,3,2020-06-07T00:43:59.034
4909,38032,3,3,3,2020-06-07T00:43:59.744
4910,38032,3,3,3,2020-06-07T00:44:00.658
4911,38032,3,3,3,2020-06-07T00:44:01.343
4912,38032,3,3,3,2020-06-07T00:44:02.039
4913,38032,3,3,3,2020-06-07T00:44:02.603
4914,38032,3,3,3,2020-06-07T00:44:03.17
4915,38074,3,0,1,2020-06-07T02:00:13.688
4916,81316,0,0,0,2020-06-07T06:25:28.521
4917,81271,0,0,0,2020-06-07T06:43:06.105
4918,81271,0,0,0,2020-06-07T06:44:23.871
4919,81071,3,3,3,2020-06-07T07:01:21.865
4920,81456,0,0,0,2020-06-07T14:09:31.356
4921,81456,0,0,0,2020-06-07T14:13:09.533
4922,37947,3,3,3,2020-06-07T16:57:51.588
4923,76849,3,3,3,2020-06-07T20:36:16.105
4924,81566,3,3,1,2020-06-07T21:00:15.048
4925,67237,0,0,0,2020-06-07T21:02:11.022
4926,61027,3,3,0,2020-06-07T23:34:16.867
4927,81280,3,3,3,2020-06-08T06:16:43.667
4928,81748,3,3,3,2020-06-08T07:13:21.649
4929,61027,3,3,3,2020-06-08T08:29:38.892
4930,80609,3,3,3,2020-06-08T08:38:31.262
4931,77388,3,0,0,2020-06-08T09:44:55.992
4932,81774,3,3,3,2020-06-08T10:46:55.54
4933,77388,3,0,0,2020-06-08T10:50:03.828
4934,22848,3,3,3,2020-06-08T13:36:36.915
4935,81473,3,3,3,2020-06-08T15:37:45.428
4936,81940,1,1,1,2020-06-08T18:07:02.657
4937,82019,3,3,0,2020-06-08T20:54:19.895
4938,63833,1,3,3,2020-06-09T03:02:02.589
4939,63833,3,1,3,2020-06-09T03:03:33.815
4940,63833,3,3,1,2020-06-09T03:53:53.967
4941,63833,3,3,1,2020-06-09T03:53:54.273
4942,63833,3,3,3,2020-06-09T04:05:29.5
4943,63833,3,3,3,2020-06-09T04:05:31.053
4944,63833,3,3,3,2020-06-09T04:05:31.751
4945,63833,3,3,3,2020-06-09T04:05:32.436
4946,79263,0,0,3,2020-06-09T06:46:57.314
4947,82240,1,1,1,2020-06-09T09:31:06.807
4948,41617,3,3,3,2020-06-09T13:29:26.66
4949,23878,3,3,3,2020-06-09T15:30:58.463
4950,81216,3,3,3,2020-06-09T15:39:10.313
4951,82143,3,3,0,2020-06-09T16:01:53.631
4952,82143,3,3,3,2020-06-09T16:26:30.99
4953,67641,3,3,3,2020-06-09T17:29:44.143
4954,79332,3,3,3,2020-06-09T17:53:18.892
4955,79428,3,0,3,2020-06-09T23:14:53.674
4956,38074,3,3,3,2020-06-10T01:46:37.939
4957,82253,3,3,3,2020-06-10T08:26:27.252
4958,79428,3,3,3,2020-06-10T09:26:16.449
4959,82264,3,3,3,2020-06-10T09:50:52.967
4960,81638,1,1,1,2020-06-10T11:18:35.99
4961,23928,3,3,3,2020-06-10T13:26:28.704
4962,81796,3,3,0,2020-06-10T15:02:08.31
4963,76411,3,3,3,2020-06-10T15:20:51.619
4964,82937,3,3,3,2020-06-10T17:43:01.52
4965,81796,3,3,3,2020-06-10T19:04:58.58
4966,81566,3,3,1,2020-06-10T20:15:46.918
4967,81566,3,3,3,2020-06-10T20:33:16.478
4968,81566,3,3,3,2020-06-10T20:33:18.311
4969,76411,3,3,3,2020-06-10T20:33:26.909
4970,83082,0,0,0,2020-06-10T21:13:20.598
4971,63833,3,3,3,2020-06-11T01:46:06.28
4972,63833,3,3,3,2020-06-11T01:46:07.196
4973,63833,3,3,3,2020-06-11T01:46:07.82
4974,63833,3,3,3,2020-06-11T01:46:08.704
4975,63833,3,3,3,2020-06-11T01:46:09.416
4976,63833,3,3,3,2020-06-11T01:46:10.093
4977,63833,3,3,3,2020-06-11T01:46:10.673
4978,63833,3,3,3,2020-06-11T01:46:11.373
4979,21861,3,3,3,2020-06-11T03:00:04.684
4980,82937,3,3,3,2020-06-11T05:29:09.791
4981,83154,1,1,1,2020-06-11T09:40:50.816
4982,39389,3,3,3,2020-06-11T10:19:39.024
4983,83374,0,0,0,2020-06-11T13:06:59.421
4984,38060,0,0,0,2020-06-11T14:17:31.066
4985,82385,3,3,3,2020-06-11T17:17:53.527
4986,82299,3,3,3,2020-06-11T19:11:27.431
4987,78186,1,1,1,2020-06-11T20:37:25.697
4988,37966,3,0,3,2020-06-11T20:40:21.899
4989,77922,3,3,3,2020-06-11T21:58:56.58
4990,83577,1,1,1,2020-06-11T22:44:04.991
4991,83577,1,1,1,2020-06-11T22:44:47.232
4992,83577,1,0,0,2020-06-11T23:13:55.302
4993,83577,1,0,0,2020-06-11T23:13:55.636
4994,83577,0,0,0,2020-06-11T23:26:47.335
4995,83577,0,0,0,2020-06-11T23:26:47.639
4996,83577,0,0,0,2020-06-11T23:26:47.84
4997,83577,0,0,0,2020-06-11T23:26:48.043
4998,37966,3,1,3,2020-06-12T00:46:06.691
4999,37966,3,3,3,2020-06-12T01:08:48.197
5000,37966,3,3,3,2020-06-12T01:08:50.018
5001,83630,3,3,0,2020-06-12T01:20:58.36
5002,83380,3,3,3,2020-06-12T07:47:16.09
5003,83630,3,3,1,2020-06-12T09:00:45.658
5004,77433,3,3,3,2020-06-12T10:01:31.003
5005,78766,3,3,3,2020-06-12T12:28:59.165
5006,81935,3,3,1,2020-06-12T13:02:59.559
5007,80351,3,3,1,2020-06-12T13:18:27.81
5008,81935,3,3,3,2020-06-12T13:50:39.021
5009,83832,3,1,1,2020-06-12T14:52:40.14
5010,83832,3,1,1,2020-06-12T14:53:56.318
5011,67516,0,0,0,2020-06-12T15:00:59.019
5012,40774,3,3,3,2020-06-12T15:37:58.372
5013,80351,3,3,3,2020-06-12T16:48:47.958
5014,37968,1,3,3,2020-06-12T17:25:12.694
5015,37968,3,3,3,2020-06-12T17:30:04.555
5016,82900,3,3,3,2020-06-12T19:51:03.361
5017,81691,1,1,0,2020-06-13T03:42:58.342
5018,78194,1,0,0,2020-06-13T04:47:52.491
5019,77629,3,3,3,2020-06-13T10:35:11.294
5020,80726,0,0,0,2020-06-13T11:05:26.426
5021,37944,3,3,3,2020-06-13T14:11:37.147
5022,84234,0,0,0,2020-06-13T14:57:51.707
5023,77501,3,3,3,2020-06-13T15:03:32.211
5024,58951,3,3,3,2020-06-13T15:44:52.941
5025,21858,3,3,3,2020-06-13T18:08:45.781
5026,21858,3,3,3,2020-06-13T18:08:47.284
5027,51670,3,3,3,2020-06-13T18:42:19.531
5028,38020,0,0,0,2020-06-13T20:14:42.251
5029,38020,0,0,0,2020-06-13T20:17:42.382
5030,40975,3,3,3,2020-06-14T02:30:49.538
5031,80463,3,3,3,2020-06-14T02:33:33.737
5032,38433,3,3,3,2020-06-14T05:48:27.423
5033,24704,3,3,3,2020-06-14T08:06:10.687
5034,25558,3,3,3,2020-06-14T08:26:00.079
5035,84508,1,0,0,2020-06-14T12:38:44.255
5036,83529,3,3,3,2020-06-14T12:57:57.824
5037,80771,3,3,3,2020-06-14T14:14:12.331
5038,79480,1,0,0,2020-06-14T15:08:27.386
5039,73342,0,0,0,2020-06-14T15:09:48.34
5040,80509,3,3,3,2020-06-14T16:11:43.404
5041,52063,3,3,3,2020-06-14T16:45:11.816
5042,83406,3,3,3,2020-06-14T17:54:25.533
5043,38681,3,3,3,2020-06-14T18:29:11.299
5044,76344,3,3,3,2020-06-14T19:11:39.126
5045,83678,3,3,3,2020-06-14T19:52:47.415
5046,84616,0,0,0,2020-06-14T21:23:01.643
5047,47510,3,3,3,2020-06-14T23:34:30.376
5048,80427,3,3,3,2020-06-14T23:56:15.078
5049,55907,3,3,3,2020-06-15T04:11:41.312
5050,38327,1,0,0,2020-06-15T04:22:12.603
5051,84413,1,0,0,2020-06-15T09:23:34.175
5052,84413,1,0,0,2020-06-15T09:28:31.143
5053,84738,3,3,3,2020-06-15T10:12:47.396
5054,84812,3,3,3,2020-06-15T14:55:32.478
5055,38358,3,3,3,2020-06-15T16:39:09.764
5056,38358,3,3,3,2020-06-15T16:40:33.271
5057,25890,3,3,3,2020-06-15T16:41:28.393
5058,25890,3,3,3,2020-06-15T16:42:14.078
5059,38060,3,0,0,2020-06-15T16:45:36.499
5060,38060,3,0,0,2020-06-15T16:45:36.809
5061,84815,3,3,0,2020-06-15T16:56:58.774
5062,84815,3,3,3,2020-06-15T17:09:57.945
5063,38060,3,0,3,2020-06-15T19:20:51.971
5064,38060,3,0,3,2020-06-15T19:20:52.275
5065,38060,3,0,3,2020-06-15T19:20:52.477
5066,38060,3,0,3,2020-06-15T19:20:52.679
5067,84836,3,3,3,2020-06-15T19:21:48.604
5068,82103,3,3,3,2020-06-15T22:53:17.641
5069,25207,3,3,3,2020-06-15T23:33:23.317
5070,39881,3,3,3,2020-06-15T23:38:53.134
5071,84815,3,3,3,2020-06-16T06:01:49.276
5072,84815,3,3,3,2020-06-16T06:01:50.693
5073,84477,3,3,3,2020-06-16T11:06:11.451
5074,85449,3,3,3,2020-06-16T19:06:31.282
5075,85464,3,3,3,2020-06-16T20:36:07.595
5076,86015,3,3,3,2020-06-17T12:33:21.374
5077,86148,0,0,0,2020-06-17T16:48:00.965
5078,86148,0,0,0,2020-06-17T16:48:56.872
5079,76412,3,3,3,2020-06-17T20:02:11.614
5080,86142,3,3,3,2020-06-17T21:29:42.514
5081,86478,0,0,0,2020-06-18T02:32:45.142
5082,41005,3,3,3,2020-06-18T08:32:44.323
5083,84755,3,3,3,2020-06-18T10:54:50.844
5084,77447,3,0,0,2020-06-18T20:27:45.248
5085,85691,1,3,3,2020-06-18T22:40:13.272
5086,85691,3,3,3,2020-06-19T00:54:36.804
5087,85693,0,0,0,2020-06-19T01:04:07.481
5088,53185,3,3,1,2020-06-19T01:07:29.755
5089,53185,3,3,1,2020-06-19T01:07:30.058
5090,83719,1,1,1,2020-06-19T11:01:04.906
5091,66182,0,3,0,2020-06-19T13:43:38.043
5092,41673,0,1,1,2020-06-19T14:02:13.519
5093,41673,0,0,1,2020-06-19T14:04:48.973
5094,41673,1,3,3,2020-06-19T14:07:10.212
5095,41673,1,3,3,2020-06-19T14:07:10.52
5096,66182,3,3,0,2020-06-19T17:53:00.97
5097,41673,3,3,3,2020-06-19T20:26:45.893
5098,41673,3,3,3,2020-06-19T20:26:47.657
5099,41673,3,3,3,2020-06-19T20:26:48.404
5100,41673,3,3,3,2020-06-19T20:26:49.117
5101,26234,3,3,3,2020-06-19T22:45:13.306
5102,66182,3,3,3,2020-06-20T00:23:31.754
5103,66182,3,3,3,2020-06-20T00:23:33.316
5104,87105,0,1,0,2020-06-20T00:55:15.525
5105,87038,3,3,3,2020-06-20T08:49:23.109
5106,85619,3,3,0,2020-06-20T11:19:39.936
5107,86706,3,3,3,2020-06-20T14:49:49.761
5108,87073,3,3,3,2020-06-20T18:03:03.118
5109,87073,3,3,3,2020-06-20T18:08:55.475
5110,80105,3,3,0,2020-06-20T18:47:50.038
5111,87141,3,3,3,2020-06-20T20:35:39.999
5112,38060,3,0,3,2020-06-20T20:57:51.222
5113,38060,3,0,3,2020-06-20T20:57:51.524
5114,38060,3,0,3,2020-06-20T20:57:51.726
5115,38060,3,0,3,2020-06-20T20:57:51.927
5116,38060,3,0,3,2020-06-20T20:57:52.128
5117,38060,3,0,3,2020-06-20T20:57:52.329
5118,38060,3,0,3,2020-06-20T20:57:52.531
5119,38060,3,0,3,2020-06-20T20:57:52.733
5120,38060,3,3,3,2020-06-20T21:29:05.192
5121,38060,3,3,3,2020-06-20T21:29:06.867
5122,38060,3,3,3,2020-06-20T21:29:07.724
5123,38060,3,3,3,2020-06-20T21:29:08.446
5124,38060,3,3,3,2020-06-20T21:29:09.119
5125,38060,3,3,3,2020-06-20T21:29:09.81
5126,38060,3,3,3,2020-06-20T21:29:10.5
5127,38060,3,3,3,2020-06-20T21:29:11.183
5128,38060,3,3,3,2020-06-20T21:29:11.88
5129,38060,3,3,3,2020-06-20T21:29:12.54
5130,38060,3,3,3,2020-06-20T21:29:13.219
5131,38060,3,3,3,2020-06-20T21:29:14.118
5132,38060,3,3,3,2020-06-20T21:29:14.818
5133,38060,3,3,3,2020-06-20T21:29:15.724
5134,38060,3,3,3,2020-06-20T21:29:16.429
5135,38060,3,3,3,2020-06-20T21:29:17.091
5136,87404,3,3,3,2020-06-20T21:45:34.826
5137,85618,3,3,3,2020-06-20T22:16:18.361
5138,77242,1,1,1,2020-06-20T22:17:25.731
5139,87281,3,3,3,2020-06-21T02:13:08.397
5140,83855,3,3,3,2020-06-21T08:29:46.545
5141,85693,0,0,0,2020-06-21T11:50:16.457
5142,80105,3,3,3,2020-06-21T11:55:41.536
5143,85417,3,3,1,2020-06-21T13:40:00.684
5144,79930,3,3,3,2020-06-21T14:30:55.239
5145,85417,3,3,3,2020-06-21T14:43:58.639
5146,79930,3,3,3,2020-06-21T14:45:59.301
5147,87226,3,3,3,2020-06-21T16:20:16.054
5148,87676,3,1,1,2020-06-21T16:20:41.886
