id,last_step,country,gender,age,created_at
299569,completed_profile,Pakistan,man,46-50,2022-01-03T04:17:36.175
299570,completed_profile,Mexico,man,21-25,2022-01-03T04:21:41.793
299571,completed_profile,India,man,36-40,2022-01-03T04:23:43.443
299572,completed_profile,South Africa,man,26-30,2022-01-03T04:24:28.416
299573,completed_profile,Pakistan,man,31-35,2022-01-03T04:24:31.212
299574,completed_profile,India,man,31-35,2022-01-03T04:26:10.49
299575,completed_profile,Somalia,man,21-25,2022-01-03T04:32:55.371
299576,completed_challenges,South Africa,man,31-35,2022-01-03T04:36:58.483
299577,submitted_financial_support,India,woman,21-25,2022-01-03T04:37:41.27
299578,unlocked_challenges,India,man,21-25,2022-01-03T04:38:18.329
299579,submitted_equipment,India,man,21-25,2022-01-03T04:38:31.899
299580,unlocked_challenges,Zambia,man,26-30,2022-01-03T04:40:17.602
299581,completed_profile,Jordan,man,36-40,2022-01-03T04:43:05.548
299582,completed_profile,Ukraine,man,41-45,2022-01-03T04:47:57.968
299583,submitted_english_level,Botswana,man,26-30,2022-01-03T04:48:35.552
299584,unlocked_challenges,Bolivia,man,21-25,2022-01-03T04:48:53.377
299585,completed_profile,Mexico,man,over_50,2022-01-03T04:54:51.573
299586,completed_profile,South Africa,woman,21-25,2022-01-03T04:55:00.35
299587,completed_profile,South Africa,man,21-25,2022-01-03T05:00:43.631
299588,signed_up,,,,2022-01-03T05:01:26.666
299589,completed_profile,Pakistan,woman,26-30,2022-01-03T05:03:02.261
299590,completed_profile,Guatemala,man,21-25,2022-01-03T05:05:15.903
299591,unlocked_challenges,South Africa,woman,36-40,2022-01-03T05:06:06.594
299592,completed_challenges,Iraq,woman,26-30,2022-01-03T05:10:27.984
299593,completed_profile,India,woman,36-40,2022-01-03T05:11:42.386
299594,completed_profile,Mexico,man,36-40,2022-01-03T05:17:00.822
299595,unlocked_challenges,Ukraine,woman,18-20,2022-01-03T05:18:55.008
299596,completed_profile,Namibia,woman,31-35,2022-01-03T05:30:42.376
299597,unlocked_challenges,India,man,26-30,2022-01-03T05:32:44.902
299598,completed_profile,India,man,18-20,2022-01-03T05:35:22.338
299599,completed_profile,Cote d Ivoire,man,26-30,2022-01-03T05:36:11.377
299600,unlocked_challenges,Liberia,man,21-25,2022-01-03T05:37:11.197
299601,completed_profile,India,woman,46-50,2022-01-03T05:37:26.454
299602,completed_profile,Lithuania,man,26-30,2022-01-03T05:38:49.002
299603,completed_profile,South Africa,man,26-30,2022-01-03T05:44:03.551
299604,completed_profile,South Africa,man,21-25,2022-01-03T05:46:51.859
299605,completed_profile,Pakistan,woman,26-30,2022-01-03T05:50:20.065
299606,completed_profile,Ghana,man,36-40,2022-01-03T05:51:01.026
299607,completed_profile,South Africa,man,21-25,2022-01-03T05:53:22.84
299608,unlocked_challenges,Venezuela,woman,26-30,2022-01-03T05:53:26.611
299609,completed_profile,India,man,21-25,2022-01-03T05:56:03.056
299610,signed_up,,,,2022-01-03T05:56:09.646
299611,completed_profile,Guatemala,man,26-30,2022-01-03T05:56:47.446
299612,completed_profile,India,woman,21-25,2022-01-03T06:00:28.776
299613,submitted_program_schedule,Pakistan,man,21-25,2022-01-03T06:01:36.573
299614,submitted_equipment,South Africa,woman,21-25,2022-01-03T06:01:48.866
299615,submitted_equipment,Pakistan,man,26-30,2022-01-03T06:02:23.008
299616,completed_challenges,India,woman,21-25,2022-01-03T06:04:53.873
299617,completed_profile,Madagascar,man,26-30,2022-01-03T06:07:22.912
299618,completed_profile,South Africa,man,26-30,2022-01-03T06:08:03.728
299619,completed_profile,Ghana,man,26-30,2022-01-03T06:08:07.644
299620,completed_challenges,India,man,21-25,2022-01-03T06:08:49.243
299621,submitted_equipment,Pakistan,man,41-45,2022-01-03T06:08:54.278
299622,completed_profile,Pakistan,man,21-25,2022-01-03T06:09:42.088
299623,completed_profile,Pakistan,man,46-50,2022-01-03T06:11:58.188
299624,completed_profile,Hungary,man,26-30,2022-01-03T06:12:03.8
299625,completed_profile,India,man,18-20,2022-01-03T06:12:13.583
299626,completed_profile,Venezuela,man,21-25,2022-01-03T06:12:33.447
299627,completed_profile,India,man,46-50,2022-01-03T06:15:49.161
299628,unlocked_challenges,Pakistan,woman,21-25,2022-01-03T06:16:29.598
299629,submitted_equipment,India,woman,31-35,2022-01-03T06:20:11.552
299630,submitted_check_in_form,Kenya,man,26-30,2022-01-03T06:23:34.96
299631,completed_profile,South Africa,man,21-25,2022-01-03T06:26:42.501
299632,completed_profile,Ghana,man,31-35,2022-01-03T06:27:34.595
299633,completed_challenges,South Africa,man,18-20,2022-01-03T06:28:47.71
299634,completed_profile,Nigeria,woman,26-30,2022-01-03T06:29:35.896
299635,submitted_professional_info,South Africa,man,26-30,2022-01-03T06:32:31.245
299636,unlocked_challenges,Greece,man,46-50,2022-01-03T06:32:54.452
299637,completed_profile,Romania,man,over_50,2022-01-03T06:33:17.974
299638,completed_profile,Ghana,man,26-30,2022-01-03T06:33:31.922
299639,completed_profile,India,man,21-25,2022-01-03T06:33:36.55
299640,high_programming_experience,India,man,21-25,2022-01-03T06:34:01.98
299641,completed_profile,Pakistan,man,21-25,2022-01-03T06:36:49.757
299642,completed_profile,Burundi,man,21-25,2022-01-03T06:41:05.414
299643,unlocked_challenges,Uzbekistan,man,18-20,2022-01-03T06:45:03.155
299644,completed_profile,India,woman,21-25,2022-01-03T06:46:39.57
299645,signed_up,,,,2022-01-03T06:48:15.562
299646,unlocked_challenges,India,man,21-25,2022-01-03T06:49:28.828
299647,completed_profile,Mexico,man,21-25,2022-01-03T06:50:56.839
299648,unlocked_challenges,India,man,21-25,2022-01-03T06:55:09.454
299649,submitted_equipment,Venezuela,man,41-45,2022-01-03T06:56:48.219
299650,completed_profile,India,man,31-35,2022-01-03T06:59:14.028
299651,completed_profile,Somalia,man,26-30,2022-01-03T06:59:53.603
299652,submitted_personal_info,Ghana,man,41-45,2022-01-03T07:01:43.611
299653,completed_profile,Ghana,man,21-25,2022-01-03T07:02:10.995
299654,submitted_equipment,Greece,man,26-30,2022-01-03T07:07:23.316
299655,completed_profile,South Africa,man,36-40,2022-01-03T07:12:06.399
299656,completed_profile,Argentina,man,26-30,2022-01-03T07:20:36.308
299657,completed_profile,India,man,18-20,2022-01-03T07:22:26.948
299658,submitted_check_in_form,Benin,man,26-30,2022-01-03T07:23:02.722
299659,completed_profile,Chile,man,41-45,2022-01-03T07:27:21.754
299660,submitted_personal_info,Venezuela,man,26-30,2022-01-03T07:35:56.797
299661,completed_profile,Peru,man,over_50,2022-01-03T07:35:59.119
299662,completed_profile,Nigeria,man,21-25,2022-01-03T07:41:40.555
299663,completed_profile,Guatemala,man,26-30,2022-01-03T07:47:36.545
299664,completed_profile,Mexico,man,26-30,2022-01-03T07:47:48.083
299665,completed_profile,Nigeria,man,21-25,2022-01-03T07:47:59.818
299666,submitted_personal_info,Pakistan,man,18-20,2022-01-03T07:53:30.452
299667,completed_profile,Pakistan,man,26-30,2022-01-03T08:04:18.208
299668,completed_profile,Ghana,man,26-30,2022-01-03T08:06:39.478
299669,is_under_18,Latvia,woman,under-18,2022-01-03T08:07:09.723
299670,submitted_equipment,Pakistan,man,21-25,2022-01-03T08:09:25.163
299671,no_time_commitment,Ghana,man,18-20,2022-01-03T08:09:36.087
299672,completed_profile,Ghana,man,31-35,2022-01-03T08:09:55.748
299673,submitted_programming_experience,Ghana,man,36-40,2022-01-03T08:10:08.952
299674,completed_profile,Cote d Ivoire,man,26-30,2022-01-03T08:10:28.32
299675,completed_profile,South Africa,man,21-25,2022-01-03T08:13:04.653
299676,completed_profile,India,man,18-20,2022-01-03T08:13:31.12
299677,submitted_equipment,India,man,18-20,2022-01-03T08:13:38.032
299678,submitted_personal_info,India,man,26-30,2022-01-03T08:19:45.914
299679,completed_profile,Mozambique,man,18-20,2022-01-03T08:21:42.625
299680,completed_profile,Ghana,man,31-35,2022-01-03T08:23:46.207
299681,completed_profile,Ukraine,man,26-30,2022-01-03T08:24:56.796
299682,unlocked_challenges,Somalia,man,18-20,2022-01-03T08:25:22.743
299683,submitted_equipment,Ireland,woman,31-35,2022-01-03T08:25:48.24
299684,submitted_equipment,Mozambique,woman,26-30,2022-01-03T08:26:13.083
299685,completed_profile,Ghana,man,26-30,2022-01-03T08:26:20.842
299686,submitted_program_schedule,Ghana,man,31-35,2022-01-03T08:28:18.547
299687,completed_profile,South Africa,man,31-35,2022-01-03T08:29:09.984
299688,unlocked_challenges,Nigeria,man,26-30,2022-01-03T08:29:23.097
299689,completed_profile,Romania,man,26-30,2022-01-03T08:29:32.352
299690,completed_profile,Colombia,man,36-40,2022-01-03T08:30:29.721
299691,completed_profile,South Africa,woman,21-25,2022-01-03T08:30:36.81
299692,completed_profile,Ghana,man,21-25,2022-01-03T08:30:39.714
299693,completed_profile,Nigeria,man,21-25,2022-01-03T08:32:38.005
299694,completed_profile,Tunisia,man,21-25,2022-01-03T08:32:49.91
299695,completed_profile,South Africa,woman,26-30,2022-01-03T08:33:08.837
299696,completed_profile,Ghana,man,26-30,2022-01-03T08:33:38.658
299697,completed_profile,India,man,21-25,2022-01-03T08:35:13.609
299698,completed_profile,Ghana,woman,21-25,2022-01-03T08:35:27.282
299699,completed_challenges,India,man,21-25,2022-01-03T08:36:05.128
299700,low_english_level,Pakistan,woman,21-25,2022-01-03T08:36:37.478
299701,completed_profile,Tanzania,man,26-30,2022-01-03T08:36:49.755
299702,completed_profile,Turkey,man,21-25,2022-01-03T08:37:23.48
299703,completed_profile,Ghana,man,26-30,2022-01-03T08:37:31.392
299704,completed_challenges,India,woman,26-30,2022-01-03T08:38:11.366
299705,completed_profile,Madagascar,man,46-50,2022-01-03T08:38:31.902
299706,completed_profile,South Africa,woman,21-25,2022-01-03T08:41:11.958
299707,completed_profile,Namibia,man,18-20,2022-01-03T08:41:46.966
299708,completed_profile,Ghana,man,36-40,2022-01-03T08:42:06.994
299709,completed_profile,India,woman,21-25,2022-01-03T08:42:45.722
299710,unlocked_challenges,Algeria,man,36-40,2022-01-03T08:43:40.281
299711,completed_profile,Zambia,man,21-25,2022-01-03T08:45:54.482
299712,completed_profile,Germany,man,21-25,2022-01-03T08:47:46.182
299713,completed_challenges,India,man,21-25,2022-01-03T08:48:47.361
299714,completed_profile,Slovenia,man,36-40,2022-01-03T08:49:04.951
299715,signed_up,,,,2022-01-03T08:50:20.741
299716,submitted_equipment,Czech Republic,woman,21-25,2022-01-03T08:50:30.072
299717,completed_profile,Pakistan,man,21-25,2022-01-03T08:51:36.284
299718,completed_profile,Ghana,woman,18-20,2022-01-03T08:52:17.438
299719,completed_profile,United Kingdom,woman,26-30,2022-01-03T08:52:31.265
299720,signed_up,,,,2022-01-03T08:53:23.401
299721,submitted_financial_support,India,woman,36-40,2022-01-03T08:56:31.283
299722,completed_profile,Mexico,woman,31-35,2022-01-03T08:57:58.642
299723,completed_challenges,India,man,36-40,2022-01-03T08:59:41.204
299724,unlocked_challenges,Romania,man,26-30,2022-01-03T09:02:32.049
299725,completed_profile,India,man,21-25,2022-01-03T09:03:30.195
299726,completed_profile,Bulgaria,man,26-30,2022-01-03T09:04:06.684
299727,completed_challenges,Romania,man,26-30,2022-01-03T09:04:11.913
299728,unlocked_challenges,India,man,31-35,2022-01-03T09:05:05.085
299729,no_time_commitment,Pakistan,man,41-45,2022-01-03T09:05:25.836
299730,unlocked_challenges,India,man,21-25,2022-01-03T09:07:15.625
299731,completed_profile,Botswana,man,26-30,2022-01-03T09:08:23.547
299732,completed_challenges,Pakistan,man,26-30,2022-01-03T09:10:02.6
299733,unlocked_challenges,France,man,21-25,2022-01-03T09:11:33.71
299734,completed_profile,Lesotho,man,21-25,2022-01-03T09:12:25.36
299735,challenges_results_passed,Democratic Republic of the Congo,man,21-25,2022-01-03T09:12:41.775
299736,submitted_equipment,Ghana,man,26-30,2022-01-03T09:12:45.649
299737,completed_profile,Tunisia,man,26-30,2022-01-03T09:13:46.199
299738,submitted_personal_info,India,man,18-20,2022-01-03T09:14:07.461
299739,completed_profile,Benin,man,31-35,2022-01-03T09:14:18.549
299740,completed_challenges,Pakistan,man,21-25,2022-01-03T09:15:23.899
299741,completed_profile,South Africa,man,21-25,2022-01-03T09:16:00.933
299742,submitted_program_schedule,India,man,41-45,2022-01-03T09:18:28.13
299743,completed_profile,Ghana,woman,21-25,2022-01-03T09:19:01.976
299744,unlocked_challenges,Romania,man,31-35,2022-01-03T09:20:38.587
299745,completed_profile,Pakistan,man,31-35,2022-01-03T09:20:52.999
299746,completed_profile,Ecuador,man,36-40,2022-01-03T09:21:46.222
299747,submitted_equipment,India,man,31-35,2022-01-03T09:24:13.638
299748,completed_profile,Ghana,man,36-40,2022-01-03T09:25:05.118
299749,completed_profile,Spain,man,41-45,2022-01-03T09:25:19.786
299750,completed_profile,South Sudan,man,36-40,2022-01-03T09:25:56.857
299751,completed_profile,Pakistan,man,21-25,2022-01-03T09:26:00.762
299752,completed_profile,Pakistan,man,18-20,2022-01-03T09:26:48.544
299753,signed_up,,,,2022-01-03T09:28:08.68
299754,completed_challenges,Pakistan,man,31-35,2022-01-03T09:28:42.249
299755,low_programming_experience,Ghana,man,18-20,2022-01-03T09:28:49.723
299756,completed_profile,Algeria,man,36-40,2022-01-03T09:29:29.913
299757,completed_profile,India,man,31-35,2022-01-03T09:29:45.272
299758,completed_challenges,India,man,21-25,2022-01-03T09:29:54.793
299759,signed_up,,,,2022-01-03T09:30:48.328
299760,completed_profile,Somalia,man,21-25,2022-01-03T09:32:10.862
299761,completed_profile,Nigeria,man,21-25,2022-01-03T09:33:05.772
299762,completed_profile,India,man,over_50,2022-01-03T09:33:55.158
299763,unlocked_challenges,Algeria,man,18-20,2022-01-03T09:34:39.944
299764,completed_profile,Sierra Leone,man,26-30,2022-01-03T09:34:50
299765,unlocked_challenges,Pakistan,man,36-40,2022-01-03T09:35:30.915
299766,completed_profile,Romania,woman,18-20,2022-01-03T09:35:33.107
299767,completed_profile,India,man,21-25,2022-01-03T09:35:47.186
299768,unlocked_challenges,India,man,26-30,2022-01-03T09:37:03.89
299769,completed_profile,United Kingdom,man,36-40,2022-01-03T09:37:27.093
299770,completed_profile,Ghana,man,46-50,2022-01-03T09:38:03.371
299771,completed_profile,South Africa,man,21-25,2022-01-03T09:38:08.79
299772,unlocked_challenges,Ghana,man,18-20,2022-01-03T09:38:20.173
299773,signed_up,,,,2022-01-03T09:38:21.951
299774,signed_up,,,,2022-01-03T09:39:21.161
299775,completed_profile,India,man,31-35,2022-01-03T09:42:18.717
299776,completed_profile,Ghana,man,36-40,2022-01-03T09:42:34.459
299777,completed_profile,South Africa,woman,21-25,2022-01-03T09:43:16.658
299778,completed_profile,Venezuela,man,over_50,2022-01-03T09:44:24.668
299779,completed_profile,India,man,21-25,2022-01-03T09:45:29.674
299780,no_time_commitment,Serbia,man,36-40,2022-01-03T09:45:53.807
299781,completed_profile,Romania,woman,18-20,2022-01-03T09:46:52.871
299782,completed_profile,Ghana,man,21-25,2022-01-03T09:47:48.051
299783,completed_profile,Zambia,man,41-45,2022-01-03T09:48:11.273
299784,completed_profile,Libya,man,36-40,2022-01-03T09:48:26.076
299785,unlocked_challenges,Sierra Leone,man,31-35,2022-01-03T09:48:52.506
299786,submitted_programming_experience,South Africa,woman,46-50,2022-01-03T09:50:29.879
299787,completed_profile,India,woman,26-30,2022-01-03T09:50:33.767
299788,completed_profile,India,woman,41-45,2022-01-03T09:51:04.439
299789,completed_profile,Ghana,man,26-30,2022-01-03T09:51:45.407
299790,signed_up,,,,2022-01-03T09:52:44.773
299791,low_programming_experience,Zambia,man,31-35,2022-01-03T09:52:54.821
299792,completed_profile,India,woman,26-30,2022-01-03T09:53:51.016
299793,completed_challenges,Ghana,man,21-25,2022-01-03T09:54:34.215
299794,no_time_commitment,Austria,man,41-45,2022-01-03T09:56:02.463
299795,unlocked_challenges,Pakistan,man,21-25,2022-01-03T09:56:06.634
299796,completed_profile,Ghana,man,18-20,2022-01-03T09:56:51.867
299797,unlocked_challenges,Somalia,man,31-35,2022-01-03T09:57:03.959
299798,unlocked_challenges,Pakistan,man,21-25,2022-01-03T09:57:43.711
299799,completed_profile,Ghana,man,41-45,2022-01-03T09:58:12.871
299800,completed_profile,Pakistan,man,26-30,2022-01-03T09:58:40.985
299801,completed_profile,Sierra Leone,man,21-25,2022-01-03T09:58:42.817
299802,completed_profile,Jordan,man,over_50,2022-01-03T10:01:10.523
299803,completed_profile,Finland,man,over_50,2022-01-03T10:02:15.767
299804,completed_profile,Sierra Leone,man,21-25,2022-01-03T10:03:12.797
299805,completed_profile,India,woman,26-30,2022-01-03T10:07:35.106
299806,low_english_level,Uzbekistan,man,18-20,2022-01-03T10:09:28.168
299807,completed_profile,Somalia,man,21-25,2022-01-03T10:10:25.982
299808,completed_profile,Ghana,man,26-30,2022-01-03T10:11:56.04
299809,completed_profile,South Africa,man,18-20,2022-01-03T10:14:10.268
299810,submitted_financial_support,South Africa,man,21-25,2022-01-03T10:15:33.439
299811,submitted_programming_experience,Mexico,man,41-45,2022-01-03T10:17:41.734
299812,completed_profile,Cyprus,man,21-25,2022-01-03T10:18:52.262
299813,submitted_program_schedule,India,man,18-20,2022-01-03T10:18:57.121
299814,signed_up,,,,2022-01-03T10:21:19.754
299815,completed_profile,Ghana,man,21-25,2022-01-03T10:21:24.167
299816,challenges_results_passed,India,man,36-40,2022-01-03T10:21:45.867
299817,completed_profile,Pakistan,man,26-30,2022-01-03T10:21:48.015
299818,submitted_personal_info,Albania,man,18-20,2022-01-03T10:23:45.478
299819,challenges_results_practice,Russia,man,26-30,2022-01-03T10:24:28.014
299820,completed_profile,Algeria,man,18-20,2022-01-03T10:25:10.842
299821,low_programming_experience,India,man,over_50,2022-01-03T10:26:13.535
299822,completed_profile,Pakistan,woman,21-25,2022-01-03T10:27:20.671
299823,completed_profile,Serbia,man,21-25,2022-01-03T10:27:29.344
299824,completed_profile,Ukraine,man,41-45,2022-01-03T10:30:11.94
299825,completed_profile,India,woman,41-45,2022-01-03T10:30:34.963
299826,signed_up,,,,2022-01-03T10:31:20.524
299827,completed_profile,Argentina,man,46-50,2022-01-03T10:32:35.591
299828,signed_up,,,,2022-01-03T10:32:53.056
299829,completed_profile,Portugal,man,over_50,2022-01-03T10:32:55.405
299830,completed_profile,Tanzania,man,31-35,2022-01-03T10:34:03.951
299831,submitted_check_in_form,Ghana,man,26-30,2022-01-03T10:35:10.442
299832,completed_profile,India,man,21-25,2022-01-03T10:37:24.399
299833,completed_profile,Mexico,man,over_50,2022-01-03T10:37:28.531
299834,completed_profile,Ghana,man,21-25,2022-01-03T10:37:45.58
299835,signed_up,,,,2022-01-03T10:38:38.83
299836,completed_profile,Pakistan,man,36-40,2022-01-03T10:40:05.186
299837,no_financial_support,Algeria,man,26-30,2022-01-03T10:42:44.193
299838,completed_profile,India,man,21-25,2022-01-03T10:44:08.585
299839,signed_up,,,,2022-01-03T10:44:40.342
